createdAt,status_id,request_request
2024-03-18T19:46:42,10,4539711944
2024-01-08T17:29:07,1,4515555186
2024-01-08T21:35:07,2,4515555186
2024-01-08T16:11:07,3,4515555186
2024-01-08T16:47:07,4,4515555186
2024-01-08T20:57:07,5,4515555186
2024-01-09T11:41:07,6,4515555186
2024-01-08T22:05:07,7,4515555186
2024-01-08T19:07:07,8,4515555186
2024-01-10T00:56:07,9,4515555186
2024-11-15T21:59:35,1,4502501341
2024-11-16T00:17:35,2,4502501341
2024-11-16T04:57:35,3,4502501341
2024-11-16T10:21:35,4,4502501341
2024-11-16T10:28:35,5,4502501341
2024-11-15T21:27:35,6,4502501341
2024-11-16T17:08:35,7,4502501341
2024-11-16T16:53:35,8,4502501341
2024-11-17T03:12:35,9,4502501341
2024-11-16T12:43:35,10,4502501341
2024-07-01T14:53:24,1,4547825633
2024-07-01T18:56:24,2,4547825633
2024-07-01T19:11:24,3,4547825633
2024-09-25T22:10:32,1,4594324512
2024-06-03T13:30:18,1,4563313723
2024-06-03T20:21:18,2,4563313723
2024-06-03T14:06:18,3,4563313723
2024-06-03T22:25:18,4,4563313723
2024-06-03T18:01:18,5,4563313723
2024-06-04T09:39:18,6,4563313723
2024-06-03T19:00:18,7,4563313723
2024-06-04T16:37:18,8,4563313723
2024-06-04T06:12:18,9,4563313723
2024-06-05T04:21:18,10,4563313723
2024-11-07T23:33:08,1,4571542741
2024-01-02T07:30:25,1,4537289052
2024-02-06T16:14:47,1,4566308799
2024-02-06T15:54:47,2,4566308799
2024-02-06T17:54:47,3,4566308799
2024-02-06T20:16:47,4,4566308799
2024-02-06T17:52:47,5,4566308799
2024-02-07T12:36:47,6,4566308799
2024-02-07T09:03:47,7,4566308799
2024-02-15T00:36:38,1,4577964700
2024-02-14T23:47:38,2,4577964700
2024-02-15T00:44:38,3,4577964700
2024-02-14T21:41:38,4,4577964700
2024-02-15T11:36:38,5,4577964700
2024-02-15T17:35:38,6,4577964700
2024-02-15T17:48:38,7,4577964700
2024-02-15T02:49:38,8,4577964700
2024-02-16T02:32:38,9,4577964700
2024-02-15T22:51:38,10,4577964700
2024-04-24T18:19:07,1,4551952312
2024-04-24T18:02:07,2,4551952312
2024-04-25T00:11:07,3,4551952312
2024-04-25T00:30:07,4,4551952312
2024-04-24T23:11:07,5,4551952312
2024-02-22T07:27:01,1,4551759673
2024-02-22T06:32:01,2,4551759673
2024-02-22T14:05:01,3,4551759673
2024-02-22T10:12:01,4,4551759673
2024-04-17T05:44:22,1,4564951026
2024-04-17T03:30:22,2,4564951026
2024-04-17T13:25:22,3,4564951026
2024-10-06T03:08:40,1,4549569346
2024-10-06T08:23:40,2,4549569346
2024-10-06T03:58:40,3,4549569346
2024-10-06T10:45:40,4,4549569346
2024-12-27T01:51:09,1,4585311928
2024-12-27T05:21:09,2,4585311928
2024-12-26T23:26:09,3,4585311928
2024-12-27T09:53:09,4,4585311928
2024-12-27T05:39:09,5,4585311928
2024-12-27T04:23:09,6,4585311928
2024-12-27T16:48:09,7,4585311928
2024-01-07T16:42:09,1,4578450253
2024-01-07T16:46:09,2,4578450253
2024-01-07T18:30:09,3,4578450253
2024-01-07T19:46:09,4,4578450253
2024-01-08T07:42:09,5,4578450253
2024-01-07T19:12:09,6,4578450253
2024-01-08T06:33:09,7,4578450253
2024-01-07T23:30:09,8,4578450253
2024-01-03T10:17:10,1,4525647246
2024-01-03T13:58:10,2,4525647246
2024-01-03T15:25:10,3,4525647246
2024-01-03T08:42:10,4,4525647246
2024-01-03T13:53:10,5,4525647246
2024-01-03T11:46:10,6,4525647246
2024-01-04T00:39:10,7,4525647246
2024-01-03T15:10:10,8,4525647246
2024-01-04T08:34:10,9,4525647246
2024-08-19T10:06:42,1,4579643329
2024-08-19T10:49:42,2,4579643329
2024-08-19T10:39:42,3,4579643329
2024-08-19T16:57:42,4,4579643329
2024-08-19T10:48:42,5,4579643329
2024-08-19T15:39:42,6,4579643329
2024-08-19T11:31:42,7,4579643329
2024-08-19T14:45:42,8,4579643329
2024-12-14T23:05:54,1,4543032940
2024-12-15T01:32:54,2,4543032940
2024-12-14T23:58:54,3,4543032940
2024-12-14T23:14:54,4,4543032940
2024-12-15T15:10:54,5,4543032940
2024-12-15T06:10:54,6,4543032940
2024-12-15T04:06:54,7,4543032940
2024-08-06T10:26:22,1,4530675068
2024-08-06T09:29:22,2,4530675068
2024-08-06T17:07:22,3,4530675068
2024-08-06T23:21:22,4,4530675068
2024-08-06T19:19:22,5,4530675068
2024-09-18T02:59:09,1,4566244723
2024-09-18T01:59:09,2,4566244723
2024-09-18T03:17:09,3,4566244723
2024-09-18T05:25:09,4,4566244723
2024-01-12T18:57:40,1,4525450611
2024-01-12T18:46:40,2,4525450611
2024-01-12T22:56:40,3,4525450611
2024-01-12T18:26:40,4,4525450611
2024-01-13T05:25:40,5,4525450611
2024-01-12T18:20:40,6,4525450611
2024-05-02T13:01:07,1,4540782101
2024-05-02T15:03:07,2,4540782101
2024-05-02T22:59:07,3,4540782101
2024-05-02T21:29:07,4,4540782101
2024-05-03T06:31:07,5,4540782101
2024-05-03T01:53:07,6,4540782101
2024-05-02T13:47:07,7,4540782101
2024-05-03T00:37:07,8,4540782101
2024-05-03T01:02:07,9,4540782101
2024-04-28T08:27:47,1,4598980429
2024-04-28T13:33:47,2,4598980429
2024-04-28T10:47:47,3,4598980429
2024-04-28T12:15:47,4,4598980429
2024-04-28T20:11:47,5,4598980429
2024-04-28T12:47:47,6,4598980429
2024-04-29T00:44:47,7,4598980429
2024-09-11T00:09:03,1,4555551203
2024-09-11T06:17:03,2,4555551203
2024-09-11T03:44:03,3,4555551203
2024-09-11T00:01:03,4,4555551203
2024-09-11T11:52:03,5,4555551203
2024-09-11T22:47:03,6,4555551203
2024-09-11T20:31:03,7,4555551203
2024-09-11T13:57:03,8,4555551203
2024-09-11T09:02:03,9,4555551203
2024-05-24T11:26:03,1,4553623802
2024-05-24T15:09:03,2,4553623802
2024-05-24T11:20:03,3,4553623802
2024-05-24T16:25:03,4,4553623802
2024-05-24T15:17:03,5,4553623802
2024-05-25T10:11:03,6,4553623802
2024-05-24T22:04:03,7,4553623802
2024-04-21T19:58:57,1,4545403591
2024-04-21T21:20:57,2,4545403591
2024-04-22T05:26:57,3,4545403591
2024-01-06T08:16:50,1,4592198605
2024-01-06T10:07:50,2,4592198605
2024-01-06T10:58:50,3,4592198605
2024-08-18T18:42:09,1,4530451426
2024-08-18T19:10:09,2,4530451426
2024-08-18T19:32:09,3,4530451426
2024-08-19T05:02:09,4,4530451426
2024-09-28T10:39:57,1,4572614421
2024-09-28T10:04:57,2,4572614421
2024-09-28T16:00:57,3,4572614421
2024-09-28T17:08:57,4,4572614421
2024-09-29T03:18:57,5,4572614421
2024-09-28T18:48:57,6,4572614421
2024-09-14T22:52:20,1,4563003952
2024-09-15T02:12:20,2,4563003952
2024-09-15T06:56:20,3,4563003952
2024-09-15T10:48:20,4,4563003952
2024-09-15T12:44:20,5,4563003952
2024-09-15T07:32:20,6,4563003952
2024-02-15T02:54:19,1,4597898583
2024-02-15T02:11:19,2,4597898583
2024-02-15T07:58:19,3,4597898583
2024-02-15T09:03:19,4,4597898583
2024-02-15T09:00:19,5,4597898583
2024-02-15T23:25:19,6,4597898583
2024-02-15T19:04:19,7,4597898583
2024-02-15T23:55:19,8,4597898583
2024-02-15T16:19:19,9,4597898583
2024-02-16T09:35:19,10,4597898583
2024-04-17T11:54:03,1,4540509308
2024-04-17T12:08:03,2,4540509308
2024-04-17T12:28:03,3,4540509308
2024-04-17T22:34:03,4,4540509308
2024-04-17T10:11:03,5,4540509308
2024-04-18T05:40:03,6,4540509308
2024-04-17T21:15:03,7,4540509308
2024-04-18T01:50:03,8,4540509308
2024-04-18T14:37:03,9,4540509308
2024-04-17T19:46:03,10,4540509308
2024-05-24T15:17:32,1,4563390271
2024-01-27T16:04:17,1,4599827340
2024-08-28T11:09:05,1,4506732203
2024-06-13T06:08:51,1,4576657909
2024-06-13T05:03:51,2,4576657909
2024-06-13T12:09:51,3,4576657909
2024-06-13T10:57:51,4,4576657909
2024-06-13T06:50:51,5,4576657909
2024-06-13T18:15:51,6,4576657909
2024-06-13T05:51:51,7,4576657909
2024-06-14T01:21:51,8,4576657909
2024-03-10T14:34:21,1,4552477159
2024-03-10T18:10:21,2,4552477159
2024-03-10T16:17:21,3,4552477159
2024-03-10T18:26:21,4,4552477159
2024-03-11T02:09:21,5,4552477159
2024-03-11T07:50:21,6,4552477159
2024-03-07T23:17:39,1,4587419568
2024-04-27T01:19:10,1,4537160249
2024-04-27T02:55:10,2,4537160249
2024-04-26T22:52:10,3,4537160249
2024-04-27T08:49:10,4,4537160249
2024-04-27T11:45:10,5,4537160249
2024-04-27T03:31:10,6,4537160249
2024-04-27T07:59:10,7,4537160249
2024-04-27T03:21:10,8,4537160249
2024-04-28T02:19:10,9,4537160249
2024-04-28T07:25:10,10,4537160249
2024-11-07T01:03:26,1,4558011275
2024-11-07T03:50:26,2,4558011275
2024-11-07T10:48:26,3,4558011275
2024-11-07T11:52:26,4,4558011275
2024-11-07T05:13:26,5,4558011275
2024-11-07T14:42:26,6,4558011275
2024-11-07T15:16:26,7,4558011275
2024-11-07T15:52:26,8,4558011275
2024-11-08T10:06:26,9,4558011275
2024-09-20T23:04:14,1,4539213666
2024-09-20T21:02:14,2,4539213666
2024-09-20T23:23:14,3,4539213666
2024-09-21T05:24:14,4,4539213666
2024-09-20T23:44:14,5,4539213666
2024-09-21T07:20:14,6,4539213666
2024-09-21T20:53:14,7,4539213666
2024-09-21T16:36:14,8,4539213666
2024-09-21T03:29:14,9,4539213666
2024-01-27T23:04:35,1,4585332027
2024-01-28T03:00:35,2,4585332027
2024-01-28T07:38:35,3,4585332027
2024-01-28T03:02:35,4,4585332027
2024-01-28T14:46:35,5,4585332027
2024-10-19T19:54:16,1,4551120768
2024-10-20T00:16:16,2,4551120768
2024-01-09T05:19:53,1,4578247408
2024-01-09T04:28:53,2,4578247408
2024-01-09T11:32:53,3,4578247408
2024-01-09T15:24:53,4,4578247408
2024-01-09T03:55:53,5,4578247408
2024-01-09T10:02:53,6,4578247408
2024-01-09T04:05:53,7,4578247408
2024-01-09T13:40:53,8,4578247408
2024-01-10T01:53:53,9,4578247408
2024-06-17T01:49:11,1,4546748686
2024-06-17T05:25:11,2,4546748686
2024-12-16T17:17:13,1,4514960489
2024-08-10T20:01:47,1,4577470075
2024-08-11T02:55:47,2,4577470075
2024-08-11T02:05:47,3,4577470075
2024-08-11T01:41:47,4,4577470075
2024-08-11T06:06:47,5,4577470075
2024-06-15T03:31:58,1,4532396897
2024-06-15T07:05:58,2,4532396897
2024-06-15T04:12:58,3,4532396897
2024-06-15T06:11:58,4,4532396897
2024-06-15T11:09:58,5,4532396897
2024-06-15T13:15:58,6,4532396897
2024-06-15T19:55:58,7,4532396897
2024-07-18T13:56:15,1,4598478265
2024-07-18T17:13:15,2,4598478265
2024-07-18T11:21:15,3,4598478265
2024-07-18T15:17:15,4,4598478265
2024-07-18T13:54:15,5,4598478265
2024-02-10T07:13:24,1,4561610122
2024-02-10T06:22:24,2,4561610122
2024-02-10T04:16:24,3,4561610122
2024-02-10T15:18:24,4,4561610122
2024-02-10T11:03:24,5,4561610122
2024-02-10T09:10:24,6,4561610122
2024-02-11T02:01:24,7,4561610122
2024-02-10T08:46:24,8,4561610122
2024-08-21T00:37:08,1,4572744696
2024-05-12T04:29:15,1,4521683962
2024-05-12T07:14:15,2,4521683962
2024-05-12T12:37:15,3,4521683962
2024-05-12T16:12:15,4,4521683962
2024-05-12T06:41:15,5,4521683962
2024-03-06T08:05:46,1,4553862193
2024-03-06T06:45:46,2,4553862193
2024-03-06T08:55:46,3,4553862193
2024-03-06T16:39:46,4,4553862193
2024-03-06T12:42:46,5,4553862193
2024-03-06T20:19:46,6,4553862193
2024-03-06T12:04:46,7,4553862193
2024-03-07T13:03:46,8,4553862193
2024-03-06T14:49:46,9,4553862193
2024-03-21T10:49:16,1,4596989221
2024-03-21T10:17:16,2,4596989221
2024-03-21T09:41:16,3,4596989221
2024-05-27T18:02:06,1,4563944583
2024-05-27T16:12:06,2,4563944583
2024-12-18T07:45:05,1,4577171425
2024-12-18T09:07:05,2,4577171425
2024-01-18T21:02:24,1,4539481534
2024-01-19T00:10:24,2,4539481534
2024-01-18T22:48:24,3,4539481534
2024-09-21T13:40:40,1,4539660491
2024-09-21T18:56:40,2,4539660491
2024-09-21T16:14:40,3,4539660491
2024-09-22T00:12:40,4,4539660491
2024-01-25T23:11:38,1,4561444342
2024-01-26T00:59:38,2,4561444342
2024-01-26T07:28:38,3,4561444342
2024-01-26T04:47:38,4,4561444342
2024-01-25T22:42:38,5,4561444342
2024-01-25T23:31:38,6,4561444342
2024-04-08T03:01:14,1,4526872515
2024-04-08T03:19:14,2,4526872515
2024-04-08T09:01:14,3,4526872515
2024-04-08T12:37:14,4,4526872515
2024-04-08T17:49:14,5,4526872515
2024-11-15T11:55:14,1,4551068695
2024-11-15T10:15:14,2,4551068695
2024-10-25T16:36:17,1,4506561967
2024-10-25T23:05:17,2,4506561967
2024-10-25T23:08:17,3,4506561967
2024-10-25T23:33:17,4,4506561967
2024-07-12T14:57:29,1,4536293195
2024-07-12T17:02:29,2,4536293195
2024-07-12T12:32:29,3,4536293195
2024-07-13T01:08:29,4,4536293195
2024-07-13T04:47:29,5,4536293195
2024-04-07T12:14:11,1,4578431366
2024-04-07T13:49:11,2,4578431366
2024-04-07T22:00:11,3,4578431366
2024-04-07T20:27:11,4,4578431366
2024-04-07T22:12:11,5,4578431366
2024-04-08T04:15:11,6,4578431366
2024-04-08T11:53:11,7,4578431366
2024-04-07T12:59:11,8,4578431366
2024-04-07T19:54:11,9,4578431366
2024-07-07T08:33:28,1,4587959129
2024-07-07T06:33:28,2,4587959129
2024-07-07T12:54:28,3,4587959129
2024-07-07T10:51:28,4,4587959129
2024-02-18T11:37:15,1,4523512498
2024-02-18T13:06:15,2,4523512498
2024-02-18T13:12:15,3,4523512498
2024-05-03T09:42:34,1,4596061338
2024-05-03T10:47:34,2,4596061338
2024-05-03T08:41:34,3,4596061338
2024-05-03T20:23:34,4,4596061338
2024-05-03T21:27:34,5,4596061338
2024-05-03T23:53:34,6,4596061338
2024-09-26T10:09:59,1,4555862765
2024-09-26T15:02:59,2,4555862765
2024-09-26T15:16:59,3,4555862765
2024-09-26T10:02:59,4,4555862765
2024-09-27T01:16:59,5,4555862765
2024-09-26T21:28:59,6,4555862765
2024-01-19T06:08:02,1,4577532226
2024-01-19T06:13:02,2,4577532226
2024-10-09T15:20:57,1,4567089312
2024-10-09T21:39:57,2,4567089312
2024-10-09T18:24:57,3,4567089312
2024-10-09T19:09:57,4,4567089312
2024-07-05T23:35:12,1,4597892497
2024-07-06T05:57:12,2,4597892497
2024-07-06T02:01:12,3,4597892497
2024-07-06T07:47:12,4,4597892497
2024-09-24T19:32:37,1,4543983486
2024-09-24T23:53:37,2,4543983486
2024-02-19T12:14:17,1,4526184436
2024-02-19T15:51:17,2,4526184436
2024-02-19T18:10:17,3,4526184436
2024-02-19T12:35:17,4,4526184436
2024-02-20T03:13:17,5,4526184436
2024-02-19T11:49:17,6,4526184436
2024-03-14T02:32:29,1,4505756627
2024-03-14T08:49:29,2,4505756627
2024-03-14T13:26:29,3,4505756627
2024-12-28T00:53:26,1,4506643110
2024-12-28T00:59:26,2,4506643110
2024-05-01T09:44:06,1,4565725109
2024-05-01T06:15:06,2,4565725109
2024-05-01T15:40:06,3,4565725109
2024-05-01T13:35:06,4,4565725109
2024-05-01T10:40:06,5,4565725109
2024-05-02T02:43:06,6,4565725109
2024-05-02T01:38:06,7,4565725109
2024-05-02T09:47:06,8,4565725109
2024-05-02T03:31:06,9,4565725109
2024-11-25T05:23:28,1,4562953467
2024-11-25T09:16:28,2,4562953467
2024-11-25T13:27:28,3,4562953467
2024-11-25T16:16:28,4,4562953467
2024-11-25T02:23:28,5,4562953467
2024-11-25T23:36:28,6,4562953467
2024-11-26T02:18:28,7,4562953467
2024-11-25T20:52:28,8,4562953467
2024-11-25T04:57:28,9,4562953467
2024-11-25T03:48:28,10,4562953467
2024-11-02T10:26:34,1,4546895300
2024-11-02T14:10:34,2,4546895300
2024-11-02T10:41:34,3,4546895300
2024-11-02T14:02:34,4,4546895300
2024-11-03T03:17:34,5,4546895300
2024-11-02T11:02:34,6,4546895300
2024-11-03T10:11:34,7,4546895300
2024-11-03T02:26:34,8,4546895300
2024-03-28T06:05:57,1,4540754299
2024-03-28T03:04:57,2,4540754299
2024-03-28T11:51:57,3,4540754299
2024-03-28T03:28:57,4,4540754299
2024-03-28T21:08:57,5,4540754299
2024-03-28T14:18:57,6,4540754299
2024-12-24T21:10:28,1,4525674956
2024-12-25T03:46:28,2,4525674956
2024-10-01T06:28:21,1,4558029880
2024-10-01T08:23:21,2,4558029880
2024-10-01T08:13:21,3,4558029880
2024-10-01T05:47:21,4,4558029880
2024-10-02T00:26:21,5,4558029880
2024-10-01T09:07:21,6,4558029880
2024-10-02T02:41:21,7,4558029880
2024-10-01T14:47:21,8,4558029880
2024-10-01T21:19:21,9,4558029880
2024-10-01T06:41:21,10,4558029880
2024-06-07T04:58:43,1,4584285700
2024-06-07T04:06:43,2,4584285700
2024-06-07T14:04:43,3,4584285700
2024-06-07T17:48:43,4,4584285700
2024-06-07T09:30:43,5,4584285700
2024-06-07T12:16:43,6,4584285700
2024-06-07T06:21:43,7,4584285700
2024-06-09T06:22:57,1,4598484751
2024-06-09T13:47:57,2,4598484751
2024-06-09T08:33:57,3,4598484751
2024-06-09T19:01:57,4,4598484751
2024-06-09T22:29:57,5,4598484751
2024-06-09T09:51:57,6,4598484751
2024-06-10T03:23:57,7,4598484751
2024-06-10T01:05:57,8,4598484751
2024-06-10T08:24:57,9,4598484751
2024-06-10T11:39:57,10,4598484751
2024-02-23T02:07:55,1,4588850993
2024-02-22T23:06:55,2,4588850993
2024-02-23T04:55:55,3,4588850993
2024-02-23T02:22:55,4,4588850993
2024-02-23T05:39:55,5,4588850993
2024-02-23T11:04:55,6,4588850993
2024-02-23T12:20:55,7,4588850993
2024-02-24T04:58:55,8,4588850993
2024-02-23T08:28:55,9,4588850993
2024-05-21T04:45:15,1,4569287268
2024-05-21T10:26:15,2,4569287268
2024-05-21T13:29:15,3,4569287268
2024-05-21T17:40:15,4,4569287268
2024-05-21T14:42:15,5,4569287268
2024-05-21T12:14:15,6,4569287268
2024-05-22T03:17:15,7,4569287268
2024-05-21T21:52:15,8,4569287268
2024-05-22T01:23:15,9,4569287268
2024-05-21T08:12:15,10,4569287268
2024-12-02T18:03:52,1,4541896934
2024-12-02T17:09:52,2,4541896934
2024-12-03T00:43:52,3,4541896934
2024-12-03T03:23:52,4,4541896934
2024-12-03T01:14:52,5,4541896934
2024-12-03T04:43:52,6,4541896934
2024-12-03T02:52:52,7,4541896934
2024-12-03T08:15:52,8,4541896934
2024-12-03T14:25:52,9,4541896934
2024-01-12T17:22:01,1,4589233208
2024-06-21T15:43:56,1,4536815964
2024-06-21T15:49:56,2,4536815964
2024-06-21T22:23:56,3,4536815964
2024-06-21T16:59:56,4,4536815964
2024-06-22T10:17:56,5,4536815964
2024-04-12T16:36:59,1,4549356607
2024-04-12T17:32:59,2,4549356607
2024-04-13T02:23:59,3,4549356607
2024-04-04T10:54:59,1,4511204627
2024-04-04T11:57:59,2,4511204627
2024-04-04T20:51:59,3,4511204627
2024-04-04T15:49:59,4,4511204627
2024-04-04T18:53:59,5,4511204627
2024-04-04T17:39:59,6,4511204627
2024-04-04T11:43:59,7,4511204627
2024-04-05T08:41:59,8,4511204627
2024-05-18T00:26:37,1,4550829910
2024-05-18T00:53:37,2,4550829910
2024-05-18T02:21:37,3,4550829910
2024-05-18T11:35:37,4,4550829910
2024-05-18T04:09:37,5,4550829910
2024-03-09T01:06:41,1,4533285108
2024-03-09T05:36:41,2,4533285108
2024-03-09T06:42:41,3,4533285108
2024-03-09T00:00:41,4,4533285108
2024-03-09T17:01:41,5,4533285108
2024-03-09T02:48:41,6,4533285108
2024-03-09T03:55:41,7,4533285108
2024-03-10T05:20:41,8,4533285108
2024-03-09T16:15:41,9,4533285108
2024-12-01T05:23:49,1,4533986246
2024-12-01T08:42:49,2,4533986246
2024-12-01T13:02:49,3,4533986246
2024-12-01T06:06:49,4,4533986246
2024-12-01T05:32:49,5,4533986246
2024-12-01T22:56:49,6,4533986246
2024-12-01T18:15:49,7,4533986246
2024-12-01T16:50:49,8,4533986246
2024-01-19T07:42:00,1,4528488346
2024-01-19T11:39:00,2,4528488346
2024-06-19T02:20:40,1,4537325233
2024-06-19T07:03:40,2,4537325233
2024-06-19T09:49:40,3,4537325233
2024-06-19T10:29:40,4,4537325233
2024-09-05T08:50:00,1,4540083773
2024-09-05T12:04:00,2,4540083773
2024-09-05T18:13:00,3,4540083773
2024-09-05T16:30:00,4,4540083773
2024-09-05T22:07:00,5,4540083773
2024-09-06T02:04:00,6,4540083773
2024-09-05T11:09:00,7,4540083773
2024-09-06T01:50:00,8,4540083773
2024-12-10T01:22:22,1,4598867920
2024-12-10T05:28:22,2,4598867920
2024-12-10T09:48:22,3,4598867920
2024-12-10T15:02:22,4,4598867920
2024-12-10T19:15:22,5,4598867920
2024-12-10T18:54:22,6,4598867920
2024-12-10T14:23:22,7,4598867920
2024-12-11T08:30:22,8,4598867920
2024-12-11T03:57:22,9,4598867920
2024-08-27T11:19:17,1,4578935354
2024-08-27T11:00:17,2,4578935354
2024-08-27T16:05:17,3,4578935354
2024-08-27T18:04:17,4,4578935354
2024-08-27T20:13:17,5,4578935354
2024-08-27T21:56:17,6,4578935354
2024-01-26T23:00:43,1,4528623818
2024-01-26T21:27:43,2,4528623818
2024-01-27T01:45:43,3,4528623818
2024-01-26T20:15:43,4,4528623818
2024-01-27T04:50:43,5,4528623818
2024-01-26T23:51:43,6,4528623818
2024-12-25T09:27:01,1,4545725047
2024-12-25T07:18:01,2,4545725047
2024-12-25T18:45:01,3,4545725047
2024-09-20T12:49:43,1,4598228762
2024-09-20T19:09:43,2,4598228762
2024-09-20T13:27:43,3,4598228762
2024-06-20T07:42:11,1,4573781569
2024-06-20T08:19:11,2,4573781569
2024-06-20T07:20:11,3,4573781569
2024-06-20T18:41:11,4,4573781569
2024-06-20T11:26:11,5,4573781569
2024-11-05T06:47:59,1,4569603824
2024-11-05T08:50:59,2,4569603824
2024-11-05T07:27:59,3,4569603824
2024-07-22T11:43:53,1,4594561960
2024-07-22T08:57:53,2,4594561960
2024-07-22T08:48:53,3,4594561960
2024-10-22T12:22:13,1,4552549512
2024-01-09T15:29:23,1,4571798010
2024-01-28T03:09:00,1,4502013607
2024-01-28T07:13:00,2,4502013607
2024-01-28T03:30:00,3,4502013607
2024-04-16T08:25:37,1,4578304845
2024-04-16T08:00:37,2,4578304845
2024-04-16T09:01:37,3,4578304845
2024-04-16T11:52:37,4,4578304845
2024-05-23T02:40:36,1,4553130260
2024-05-23T05:24:36,2,4553130260
2024-05-23T10:49:36,3,4553130260
2024-05-23T09:38:36,4,4553130260
2024-08-17T17:07:45,1,4599086151
2024-08-17T20:40:45,2,4599086151
2024-08-17T18:50:45,3,4599086151
2024-08-17T19:08:45,4,4599086151
2024-08-17T17:53:45,5,4599086151
2024-08-17T18:44:45,6,4599086151
2024-08-18T08:16:45,7,4599086151
2024-08-17T20:36:45,8,4599086151
2024-08-18T20:02:45,9,4599086151
2024-08-17T14:38:45,10,4599086151
2024-09-18T20:03:05,1,4592278805
2024-09-18T20:33:05,2,4592278805
2024-11-24T20:11:26,1,4536531254
2024-11-24T21:22:26,2,4536531254
2024-12-18T16:19:15,1,4508885002
2024-12-18T16:51:15,2,4508885002
2024-12-19T01:54:15,3,4508885002
2024-12-19T04:35:15,4,4508885002
2024-12-19T10:02:15,5,4508885002
2024-02-11T18:08:44,1,4548199952
2024-01-28T23:30:13,1,4591840357
2024-01-29T00:25:13,2,4591840357
2024-01-29T08:45:13,3,4591840357
2024-01-29T11:03:13,4,4591840357
2024-01-29T17:20:13,5,4591840357
2024-01-29T19:51:13,6,4591840357
2024-04-12T22:49:49,1,4531424630
2024-04-13T06:28:49,2,4531424630
2024-04-12T23:18:49,3,4531424630
2024-02-23T14:22:21,1,4548906836
2024-02-23T11:18:21,2,4548906836
2024-02-23T16:56:21,3,4548906836
2024-02-23T16:48:21,4,4548906836
2024-02-23T13:21:21,5,4548906836
2024-02-24T00:08:21,6,4548906836
2024-11-28T15:57:05,1,4567585579
2024-11-28T19:18:05,2,4567585579
2024-11-28T16:02:05,3,4567585579
2024-11-29T03:04:05,4,4567585579
2024-11-28T17:57:05,5,4567585579
2024-11-29T10:26:05,6,4567585579
2024-01-10T11:40:29,1,4513745556
2024-06-12T22:38:12,1,4532448490
2024-08-07T17:58:53,1,4575718928
2024-08-07T21:10:53,2,4575718928
2024-08-07T20:54:53,3,4575718928
2024-08-08T06:08:53,4,4575718928
2024-08-07T22:35:53,5,4575718928
2024-08-07T16:54:53,6,4575718928
2024-08-07T22:53:53,7,4575718928
2024-01-11T08:43:37,1,4551908706
2024-06-27T11:39:37,1,4557537435
2024-06-27T13:26:37,2,4557537435
